timestamp,attendeeCount,consumption
2010-10-26 09:00:00.0,65,46.0
2010-10-26 10:00:00.0,49,44.56
2010-10-26 11:00:00.0,25,38.84
2010-10-26 12:00:00.0,12,38.73
2010-10-26 13:00:00.0,22,38.96
2010-10-26 14:00:00.0,33,41.07
2010-10-26 15:00:00.0,34,42.45
2010-10-26 16:00:00.0,53,45.44
2010-10-26 17:00:00.0,112,49.63
2010-10-26 18:00:00.0,102,48.81
2010-10-26 19:00:00.0,59,39.84
2010-10-26 20:00:00.0,27,33.19
2010-10-26 21:00:00.0,0,5.53
2010-10-26 22:00:00.0,0,7.94
2010-10-26 23:00:00.0,0,31.5
2010-10-27 00:00:00.0,0,19.2
2010-10-27 01:00:00.0,0,8.53
2010-10-27 02:00:00.0,0,8.62
2010-10-27 03:00:00.0,0,8.43
2010-10-27 04:00:00.0,0,24.54
2010-10-27 05:00:00.0,33,46.03
2010-10-27 06:00:00.0,51,42.04
2010-10-27 07:00:00.0,23,40.98
2010-10-27 08:00:00.0,35,42.25
2010-10-27 09:00:00.0,90,43.77
2010-10-27 10:00:00.0,45,39.97
2010-10-27 11:00:00.0,11,39.49
2010-10-27 12:00:00.0,19,39.1
2010-10-27 13:00:00.0,19,39.61
2010-10-27 14:00:00.0,22,39.4
2010-10-27 15:00:00.0,41,40.69
2010-10-27 16:00:00.0,38,42.78
2010-10-27 17:00:00.0,110,45.23
2010-10-27 18:00:00.0,78,46.47
2010-10-27 19:00:00.0,44,40.56
2010-10-27 20:00:00.0,16,33.1
2010-10-27 21:00:00.0,0,19.09
2010-10-27 22:00:00.0,0,32.45
2010-10-27 23:00:00.0,0,15.09
2010-10-28 00:00:00.0,0,8.23
2010-10-28 01:00:00.0,0,8.27
2010-10-28 02:00:00.0,0,8.42
2010-10-28 03:00:00.0,0,8.39
2010-10-28 04:00:00.0,0,25.49
2010-10-28 05:00:00.0,28,45.51
2010-10-28 06:00:00.0,24,41.24
2010-10-28 07:00:00.0,20,39.73
2010-10-28 08:00:00.0,44,42.98
2010-10-28 09:00:00.0,45,41.63
2010-10-28 10:00:00.0,46,43.5
2010-10-28 11:00:00.0,21,42.86
2010-10-28 12:00:00.0,18,41.84
2010-10-28 13:00:00.0,24,39.31
2010-10-28 14:00:00.0,22,38.14
2010-10-28 15:00:00.0,41,42.17
2010-10-28 16:00:00.0,42,42.11
2010-10-28 17:00:00.0,89,47.09
2010-10-28 18:00:00.0,75,42.58
2010-10-28 19:00:00.0,49,38.63
2010-10-28 20:00:00.0,8,29.1
2010-10-28 21:00:00.0,0,27.5
2010-10-28 22:00:00.0,0,7.68
2010-10-28 23:00:00.0,0,7.48
2010-10-29 00:00:00.0,0,13.49
2010-10-29 01:00:00.0,0,7.44
2010-10-29 02:00:00.0,0,7.69
2010-10-29 03:00:00.0,0,7.61
2010-10-29 04:00:00.0,0,23.12
2010-10-29 05:00:00.0,17,43.38
2010-10-29 06:00:00.0,37,39.53
2010-10-29 07:00:00.0,18,37.99
2010-10-29 08:00:00.0,20,39.25
2010-10-29 09:00:00.0,70,42.57
2010-10-29 10:00:00.0,37,39.75
2010-10-29 11:00:00.0,20,37.84
2010-10-29 12:00:00.0,20,35.5
2010-10-29 13:00:00.0,16,36.56
2010-10-29 14:00:00.0,18,39.48
2010-10-29 15:00:00.0,36,39.52
2010-10-29 16:00:00.0,42,41.24
2010-10-29 17:00:00.0,46,43.36
2010-10-29 18:00:00.0,40,40.71
2010-10-29 19:00:00.0,17,31.59
2010-10-29 20:00:00.0,0,31.58
2010-10-29 21:00:00.0,0,31.02
2010-10-29 22:00:00.0,0,31.01
2010-10-29 23:00:00.0,0,31.06
2010-10-30 00:00:00.0,0,30.77
2010-10-30 01:00:00.0,0,31.07
2010-10-30 02:00:00.0,0,31.38
2010-10-30 03:00:00.0,0,31.22
2010-10-30 04:00:00.0,0,31.29
2010-10-30 05:00:00.0,0,31.6
2010-10-30 06:00:00.0,7,49.09
2010-10-30 07:00:00.0,56,43.15
2010-10-30 08:00:00.0,89,47.14
2010-10-30 09:00:00.0,65,43.87
2010-10-30 10:00:00.0,49,43.14
2010-10-30 11:00:00.0,24,38.46
2010-10-30 12:00:00.0,34,36.52
2010-10-30 13:00:00.0,15,35.85
2010-10-30 14:00:00.0,26,36.63
2010-10-30 15:00:00.0,31,37.71
2010-10-30 16:00:00.0,38,39.58
2010-10-30 17:00:00.0,22,30.18
2010-10-30 18:00:00.0,0,27.8
2010-10-30 19:00:00.0,0,27.81
2010-10-30 20:00:00.0,0,28.89
2010-10-30 21:00:00.0,0,30.02
2010-10-30 22:00:00.0,0,29.84
2010-10-30 23:00:00.0,0,29.84
2010-10-31 00:00:00.0,0,30.32
2010-10-31 01:00:00.0,0,29.72
2010-10-31 02:00:00.0,0,29.83
2010-10-31 03:00:00.0,0,29.85
2010-10-31 04:00:00.0,0,29.86
2010-10-31 05:00:00.0,0,29.89
2010-10-31 06:00:00.0,0,29.74
2010-10-31 07:00:00.0,0,30.13
2010-10-31 08:00:00.0,8,50.91
2010-10-31 09:00:00.0,87,46.9
2010-10-31 10:00:00.0,64,47.5
2010-10-31 11:00:00.0,28,40.57
2010-10-31 12:00:00.0,29,37.73
2010-10-31 13:00:00.0,29,37.78
2010-10-31 14:00:00.0,23,37.38
2010-10-31 15:00:00.0,27,38.57
2010-10-31 16:00:00.0,45,42.1
2010-10-31 17:00:00.0,13,31.44
2010-10-31 18:00:00.0,0,28.99
2010-10-31 19:00:00.0,0,29.02
2010-10-31 20:00:00.0,0,29.32
2010-10-31 21:00:00.0,0,32.04
2010-10-31 22:00:00.0,0,32.01
2010-10-31 23:00:00.0,0,32.0
